#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
75,"Emiliana - Acoustic","CKay",40,82,"afro r&b, afrobeats","R&B","Emiliana",2022-03-04,03:19,37,19,90,1,38,0,10,-13,B Major,4,2023-03-24,5o2eHgbRzQbeZKMFfgy1nn,"WM South Africa",1B,ZA34K2200710
76,"Electric Feel","Henry Green",0,94,"vapor soul","R&B","Electric Feel",2017-08-09,03:19,40,16,96,0,24,0,0,-16,D#/E♭ Minor,3,2023-03-20,0vJvCnuxXL2BCSRa1ZoeNl,"Akira Records",2A,QM4TX1746806
77,"Groove Therapy","Cruza",45,138,"indie r&b","R&B","Dog Daze",2021-12-10,02:41,68,16,70,5,26,10,10,-17,G Minor,4,2023-03-23,2BJWgmIAATV5nRx1tfd92E,"Terrible Records",6A,GBKPL2162649
78,"Let Me Down Slowly","Alec Benjamin",83,150,"alt z, pop, pov: indie","Pop","Narrated For You",2018-11-16,02:49,65,56,74,0,48,0,10,-6,C♯/D♭ Minor,4,2023-03-24,2qxmye6gAegTMjLKEBoR3d,"2018",12A,USAT21802284
79,"My Perception of Love","Benjamin Amaru",44,107,"swiss indie, swiss pop","Electronic, Pop","12.95 - A Shortstory",2021-12-03,03:59,31,23,99,87,4,0,20,-19,A Minor,4,2023-03-24,2DmRw6o0JSOvznQe9UGuiD,"Benjamin Amaru Music",8A,CH7812107118
80,"Everything Is Everything","Laurence Guy,Miller Blue",28,80,"float house, jazz house, uk contemporary r&b","Electronic, R&B","Everything Is Everything",2022-05-05,03:20,43,68,63,12,24,20,0,-9,F Major,4,2023-03-27,7ijDV8QPQEIDPmjxZ3xtDV,"Shall Not Fade",7B,UKN6K2200390
81,"Claymore (feat. Smino)","Isaiah Rashad,Smino",52,141,"hip hop, rap, tennessee hip hop, underground hip hop, alternative r&b","R&B, Hip Hop","The House Is Burning",2021-07-30,03:06,69,52,63,0,68,10,0,-10,C♯/D♭ Major,4,2023-03-28,051zam2WDIKOLdu4XYpCaA,"Top Dawg Entertainment/Warner Records",3B,USWB12102064
82,"Electric Feel","Ari Gumora",34,86,"","","Electric Feel",2018-12-09,04:20,77,34,15,0,17,0,10,-11,E Minor,4,2023-04-10,1jwdm5WMaMAzMQFawcPlDt,"Nu Wild",9A,QZFYX1950344
83,"Due to Lies","Tora",33,139,"indie soul","R&B","Tora",2013-10-07,02:45,71,8,48,26,19,0,10,-14,G Minor,4,2023-04-15,5kZaDRlXwXOlf859Tzg1rf,"Nuine Records",6A,TCABQ1366887
84,"I Can't Believe I Had You","Emmit Fenn",37,120,"chill house, vapor soul","Electronic, R&B","Until We Meet Again",2019-12-19,04:28,42,26,88,26,12,0,0,-13,D Major,4,2023-04-20,7n4UFFZEY1HfF87DfG2LZ4,"TH3RD BRAIN",10B,QZK9T1900003
85,"Acoustic","Billy Raffoul",55,76,"canadian pop","Pop","1975",2018-06-22,02:52,88,25,79,0,64,40,10,-10,A Major,4,2023-05-01,7kr3xZk4yb3YSZ4VFtg2Qt,"UMGRI Interscope",11B,USUM71802422
86,"Des heures","Emma Peters",52,170,"french pop","Pop","Emma Peters (Remixed)",2021-02-05,02:35,73,64,40,0,73,30,10,-8,G#/A♭ Minor,4,2023-05-06,3lExjkofEfBeYgY6bbS5Az,"Local",1A,TCAEP1910962
87,"Sunset Lover","Petit Biscuit",64,91,"new french touch","Electronic","Sunset Lover",2015-00-00,03:57,78,47,73,81,24,0,10,-9,F#/G♭ Major,4,2023-05-10,0hNduWmlWmEmuwEFcYvRu1,"Petit Biscuit",2B,FRX451599796
88,"Señorita","Kurt Hugo Schneider,Madilyn Bailey",28,106,"viral pop, channel pop","Pop","Señorita",2019-07-23,02:43,80,33,22,0,26,0,10,-12,C Major,4,2023-05-10,5QsLLTjQAQp3GKaFEU6rfg,"mudhutdigital.com",8B,GBDMT1900178
89,"Good For You","Selena Gomez,A$AP Rocky",69,89,"pop, post-teen pop, east coast hip hop, hip hop, rap","Hip Hop, Pop","Revival (Deluxe)",2015-10-09,03:41,61,67,18,0,23,0,0,-6,F Minor,4,2023-05-10,5xdVqHtFS0eLuNp4Z8Wbpa,"Selena Gomez PS",4A,USUM71508741
90,"Constellations","Jade LeMac",61,150,"alt z","Pop","Constellations",2021-08-11,03:20,56,66,24,0,18,0,0,-7,C♯/D♭ Major,4,2023-05-10,32ShlHZGBYLoybP9pdb87z,"Arista Records",3B,TCAFR2121057
91,"PS5 - PS4 Version","salem ilese",0,88,"alt z, modern indie pop","Pop","PS5 (Super Pack)",2022-07-06,02:12,75,51,28,0,49,10,10,-6,D Minor,4,2023-05-10,3gCJYDLpRMUGUgSNFZAy24,"10K Projects",7A,QZJ842001824
92,"California King","D.B. Ricapito",29,172,"","","California King",2018-01-12,03:15,67,52,57,0,72,0,10,-6,E Minor,4,2023-05-10,180OrhCzFdX7Pyhri6AerI,"Cheiron Records",9A,uscgh1812192
93,"Ain't No Sunshine","Pink Sweat$",32,78,"bedroom soul","R&B","Ain't No Sunshine",2023-03-03,02:11,53,41,62,0,38,10,30,-10,E Minor,4,2023-05-13,7jllhSaYgIlxkuY861VSSw,"Atlantic Records",9A,USAT22221093
94,"Already Lost","Jay Glavany",17,79,"","","Already Lost (Singhara Remix)",2022-07-21,03:33,56,55,32,13,30,0,10,-8,A Minor,4,2023-05-22,2q5KwOx7FDpEFhpPPVgnxA,"GLAVANY",8A,USLD91733597
95,"No Less","SG Lewis,Louis Mattrs",36,92,"electropop, indie soul, uk dance, vapor soul, uk contemporary r&b","Pop, R&B, Electronic","No Less",2015-06-19,04:03,53,28,22,0,16,10,60,-14,B Minor,4,2023-05-26,6NOT4kP2GDqXRXanlG7WuQ,"PMR Records",10A,GB2DY1500079
96,"Midnight Terrain","Hermitude",38,75,"australian dance, australian indie, downtempo, escape room","Electronic, Pop","Dark Night Sweet Light",2015-08-28,04:27,67,45,34,47,26,10,10,-11,G Minor,4,2023-05-31,1zg8hUaVv5YzZxvpW5CkFr,"Nettwerk Music Group",6A,AUEF01500829
97,"Breathe Out","MAALA",25,110,"nz pop","Pop","Composure",2016-07-29,03:59,67,44,18,0,9,0,10,-8,A Major,4,2023-05-31,79g4NhlsLXhkZHh0QwS1Ju,"Sony Music Entertainment",11B,NZSG01600005
